CustomerID,Gender,SeniorCitizen,TenureMonths,Contract,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST101005,Male,0,57,Month-to-month,Fiber optic,Credit card,98.67,5624.68,Yes
CUST101006,Female,0,30,One year,DSL,Mailed check,53.89,1608.9,Yes
CUST101007,Male,0,18,Two year,Fiber optic,Bank transfer,101.93,1870.15,No
CUST101008,Female,0,69,Two year,Fiber optic,Credit card,33.07,2328.71,No
CUST101009,Female,0,39,Month-to-month,Fiber optic,Mailed check,37.34,1465.22,Yes
CUST101010,Male,0,60,One year,DSL,Electronic check,54.09,3292.07,No
CUST101011,Male,0,43,Month-to-month,No,Electronic check,60.85,2654.22,Yes
CUST101012,Female,1,45,Two year,DSL,Mailed check,54.87,2482.82,Yes
CUST101013,Male,0,23,Two year,DSL,Bank transfer,96.36,2243.46,Yes
CUST101014,Male,0,69,Month-to-month,DSL,Mailed check,29.7,2059.75,No
CUST101015,Female,0,6,Month-to-month,DSL,Electronic check,55.12,349.83,No
CUST101016,Female,0,56,Month-to-month,DSL,Electronic check,103.72,5792.38,No
CUST101017,Male,1,4,Month-to-month,No,Credit card,26.68,135.46,No
CUST101018,Female,0,23,One year,DSL,Bank transfer,114.23,2610.99,Yes
CUST101019,Male,0,6,Month-to-month,DSL,Mailed check,118.63,748.98,Yes
CUST101020,Male,1,32,Month-to-month,DSL,Electronic check,28.86,961.27,No
CUST101021,Male,0,18,Month-to-month,Fiber optic,Electronic check,49.13,880.94,Yes
CUST101022,Female,1,15,Two year,No,Electronic check,57.24,861.26,No
CUST101023,Female,0,40,One year,DSL,Mailed check,97.64,3919.29,No
CUST101024,Female,0,6,Month-to-month,DSL,Mailed check,79.59,499.31,No
CUST101025,Female,0,63,Month-to-month,DSL,Bank transfer,84.44,5319.83,Yes
CUST101026,Female,0,67,Two year,DSL,Credit card,95.75,6436.72,No
CUST101027,Male,1,11,One year,DSL,Credit card,31.8,350.65,No
CUST101028,Male,0,43,Month-to-month,Fiber optic,Credit card,103.32,4426.64,Yes
CUST101029,Male,0,17,Month-to-month,DSL,Electronic check,90.56,1519.7,No
CUST101030,Male,0,4,Month-to-month,Fiber optic,Credit card,77.73,298.0,Yes
CUST101031,Female,0,63,Month-to-month,DSL,Electronic check,108.97,6900.57,Yes
CUST101032,Male,0,68,Month-to-month,No,Bank transfer,90.03,6169.34,Yes
CUST101033,Female,1,41,Two year,No,Electronic check,40.17,1656.86,Yes
CUST101034,Male,0,5,Month-to-month,Fiber optic,Bank transfer,62.97,330.74,Yes
CUST101035,Female,0,32,One year,Fiber optic,Bank transfer,69.4,2211.08,Yes
CUST101036,Female,0,70,Month-to-month,Fiber optic,Credit card,25.52,1804.97,Yes
CUST101037,Male,0,35,One year,Fiber optic,Credit card,115.46,4031.23,Yes
CUST101038,Male,0,22,One year,Fiber optic,Electronic check,32.86,745.71,Yes
CUST101039,Male,0,65,Month-to-month,Fiber optic,Mailed check,89.75,5879.08,Yes
CUST101040,Male,1,22,Month-to-month,No,Credit card,70.62,1547.34,Yes
CUST101041,Female,0,11,One year,No,Credit card,22.56,281.68,No
CUST101042,Male,0,3,Month-to-month,DSL,Mailed check,112.47,319.06,No
CUST101043,Male,0,9,Month-to-month,Fiber optic,Mailed check,105.18,952.9,No
CUST101044,Female,1,60,Month-to-month,DSL,Credit card,72.43,4333.55,No
CUST101045,Male,0,14,Two year,DSL,Mailed check,42.89,605.13,No
CUST101046,Male,0,18,Month-to-month,Fiber optic,Electronic check,32.16,571.03,No
CUST101047,Male,0,23,One year,DSL,Bank transfer,56.34,1301.95,No
CUST101048,Male,0,47,Month-to-month,No,Bank transfer,45.54,2149.61,Yes
CUST101049,Male,0,69,One year,DSL,Credit card,70.67,4877.27,No
CUST101050,Female,0,47,Month-to-month,Fiber optic,Credit card,116.64,5508.04,Yes
CUST101051,Male,0,30,Two year,Fiber optic,Electronic check,77.5,2369.32,Yes
CUST101052,Male,0,25,Month-to-month,Fiber optic,Mailed check,108.99,2732.79,No
CUST101053,Male,1,28,One year,Fiber optic,Credit card,85.09,2375.98,Yes
CUST101054,Male,1,25,One year,No,Bank transfer,67.52,1686.95,Yes
CUST101055,Male,0,58,Month-to-month,Fiber optic,Electronic check,105.46,6156.46,Yes
CUST101056,Female,0,41,Month-to-month,Fiber optic,Electronic check,67.14,2772.75,Yes
CUST101057,Male,0,25,Month-to-month,DSL,Mailed check,106.86,2683.35,Yes
CUST101058,Female,0,48,Month-to-month,Fiber optic,Credit card,49.16,2350.15,No
CUST101059,Female,0,10,Two year,Fiber optic,Credit card,32.88,340.28,No
CUST101060,Male,0,11,Month-to-month,Fiber optic,Electronic check,105.53,1160.32,No
CUST101061,Male,0,21,Month-to-month,Fiber optic,Bank transfer,78.74,1699.56,Yes
CUST101062,Male,1,45,One year,Fiber optic,Credit card,108.91,4942.83,No
CUST101063,Male,0,7,Month-to-month,DSL,Bank transfer,113.78,782.33,No
CUST101064,Female,0,64,Month-to-month,DSL,Electronic check,25.36,1639.21,Yes
CUST101065,Male,0,64,Month-to-month,DSL,Credit card,70.1,4482.15,No
CUST101066,Male,0,2,Two year,Fiber optic,Bank transfer,57.5,123.75,No
CUST101067,Male,0,42,Two year,Fiber optic,Electronic check,82.59,3510.16,No
CUST101068,Male,0,54,Two year,DSL,Bank transfer,99.36,5382.37,Yes
CUST101069,Male,0,16,Month-to-month,Fiber optic,Credit card,48.06,772.36,Yes
CUST101070,Male,0,18,One year,Fiber optic,Mailed check,75.68,1356.79,No
CUST101071,Female,0,59,Month-to-month,Fiber optic,Bank transfer,90.87,5397.35,Yes
CUST101072,Female,0,16,Month-to-month,DSL,Mailed check,33.44,558.76,No
CUST101073,Male,1,6,Month-to-month,DSL,Credit card,101.41,621.22,No
CUST101074,Male,1,57,Month-to-month,DSL,Mailed check,80.61,4589.99,No
CUST101075,Male,1,47,Month-to-month,DSL,Electronic check,114.95,5406.05,Yes
CUST101076,Female,0,48,Month-to-month,DSL,Mailed check,53.95,2636.79,No
CUST101077,Male,0,42,Month-to-month,DSL,Bank transfer,30.81,1310.43,Yes
CUST101078,Female,1,60,Month-to-month,Fiber optic,Bank transfer,70.65,4247.05,No
CUST101079,Male,0,4,One year,DSL,Mailed check,28.58,130.82,No
CUST101080,Male,0,2,Month-to-month,No,Electronic check,116.95,268.43,Yes
CUST101081,Male,0,59,One year,DSL,Credit card,23.87,1412.14,No
CUST101082,Male,0,27,Month-to-month,DSL,Mailed check,95.35,2566.96,Yes
CUST101083,Female,1,27,One year,Fiber optic,Bank transfer,72.51,1978.72,Yes
CUST101084,Female,0,72,Month-to-month,DSL,Bank transfer,56.86,4120.48,Yes
CUST101085,Male,0,7,Month-to-month,Fiber optic,Mailed check,26.58,215.95,Yes
CUST101086,Male,0,63,Month-to-month,DSL,Mailed check,82.22,5221.6,Yes
CUST101087,Female,0,46,One year,No,Mailed check,78.52,3617.9,Yes
CUST101088,Female,1,63,One year,No,Credit card,48.09,3014.94,No
CUST101089,Female,0,12,Month-to-month,Fiber optic,Bank transfer,111.02,1379.32,No
CUST101090,Female,0,13,Month-to-month,Fiber optic,Bank transfer,50.41,665.78,No
CUST101091,Male,1,43,Two year,Fiber optic,Bank transfer,64.97,2817.34,Yes
CUST101092,Female,0,17,One year,Fiber optic,Credit card,74.38,1291.1,No
CUST101093,Male,0,63,Month-to-month,Fiber optic,Electronic check,30.02,1909.52,No
CUST101094,Female,0,36,Month-to-month,DSL,Bank transfer,113.22,4070.29,Yes
CUST101095,Female,0,8,Month-to-month,DSL,Bank transfer,57.45,492.46,No
CUST101096,Female,0,69,One year,Fiber optic,Electronic check,28.08,1973.78,Yes
CUST101097,Female,0,36,Month-to-month,Fiber optic,Credit card,58.73,2132.99,No
CUST101098,Female,0,28,Two year,No,Electronic check,80.02,2254.76,No
CUST101099,Male,0,47,Month-to-month,DSL,Electronic check,71.37,3342.37,Yes
CUST101100,Male,1,30,Month-to-month,Fiber optic,Electronic check,89.45,2669.38,No
CUST101101,Female,0,23,Month-to-month,DSL,Electronic check,25.55,591.42,Yes
CUST101102,Female,0,16,Two year,Fiber optic,Credit card,48.45,776.96,Yes
CUST101103,Male,0,14,One year,DSL,Credit card,101.92,1473.64,No
CUST101104,Female,0,71,Month-to-month,Fiber optic,Electronic check,27.99,2022.14,No
CUST101105,Female,0,52,One year,DSL,Mailed check,105.55,5514.79,No
CUST101106,Male,1,37,Month-to-month,Fiber optic,Mailed check,29.19,1096.27,Yes
CUST101107,Female,1,29,Month-to-month,Fiber optic,Mailed check,103.45,2991.77,Yes
CUST101108,Female,0,67,Month-to-month,Fiber optic,Mailed check,56.08,3805.85,No
CUST101109,Male,1,15,Month-to-month,Fiber optic,Bank transfer,81.22,1224.55,Yes
CUST101110,Male,0,47,Month-to-month,Fiber optic,Credit card,35.29,1646.11,Yes
CUST101111,Male,0,46,Two year,Fiber optic,Credit card,26.62,1239.09,No
CUST101112,Female,0,52,Month-to-month,Fiber optic,Electronic check,41.59,2203.86,Yes
CUST101113,Male,1,19,Two year,DSL,Bank transfer,32.79,665.12,Yes
CUST101114,Male,0,21,Month-to-month,No,Electronic check,51.24,1056.81,Yes
CUST101115,Male,0,64,One year,Fiber optic,Electronic check,71.44,4614.2,Yes
CUST101116,Male,0,37,Month-to-month,DSL,Credit card,78.88,2917.56,Yes
CUST101117,Male,0,27,Month-to-month,DSL,Bank transfer,98.99,2655.46,Yes
CUST101118,Male,0,55,Month-to-month,Fiber optic,Mailed check,85.62,4748.45,Yes
CUST101119,Female,1,29,Month-to-month,DSL,Credit card,80.88,2385.99,No
CUST101120,Female,1,20,One year,No,Bank transfer,61.18,1245.34,No
CUST101121,Male,0,25,Month-to-month,DSL,Bank transfer,67.38,1704.71,Yes
CUST101122,Male,1,70,One year,Fiber optic,Credit card,61.45,4338.42,No
CUST101123,Male,0,63,Month-to-month,Fiber optic,Credit card,104.22,6600.9,Yes
CUST101124,Female,1,36,Month-to-month,Fiber optic,Electronic check,43.0,1590.31,Yes
CUST101125,Female,0,2,Month-to-month,No,Electronic check,20.57,59.83,Yes
CUST101126,Female,0,22,Two year,Fiber optic,Electronic check,85.13,1920.6,No
CUST101127,Female,0,16,One year,Fiber optic,Mailed check,40.25,693.73,No
CUST101128,Female,1,18,Month-to-month,DSL,Credit card,109.01,1950.34,No
CUST101129,Female,0,69,Month-to-month,DSL,Bank transfer,105.9,7346.57,Yes
CUST101130,Female,0,54,Month-to-month,DSL,Credit card,27.67,1509.17,Yes
CUST101131,Female,0,30,Two year,Fiber optic,Bank transfer,30.64,926.33,No
CUST101132,Female,0,45,One year,DSL,Mailed check,69.52,3151.32,Yes
CUST101133,Male,0,19,Month-to-month,DSL,Credit card,80.92,1521.4,No
CUST101134,Male,0,34,Month-to-month,Fiber optic,Bank transfer,47.49,1630.11,No
CUST101135,Male,1,13,Month-to-month,Fiber optic,Bank transfer,91.68,1232.8,No
CUST101136,Male,0,43,Two year,Fiber optic,Electronic check,79.49,3413.01,No
CUST101137,Female,0,62,Month-to-month,DSL,Mailed check,52.48,3263.61,No
CUST101138,Female,0,22,One year,DSL,Credit card,22.54,541.64,No
CUST101139,Male,1,52,Month-to-month,No,Electronic check,95.02,4951.04,No
CUST101140,Female,1,52,One year,DSL,Mailed check,41.48,2162.05,Yes
CUST101141,Male,0,36,One year,No,Electronic check,103.45,3735.04,No
CUST101142,Female,0,19,One year,No,Credit card,62.03,1194.93,No
CUST101143,Male,0,38,One year,Fiber optic,Bank transfer,77.71,2977.22,Yes
CUST101144,Female,0,70,Two year,DSL,Credit card,107.29,7546.35,Yes
CUST101145,Female,1,57,Month-to-month,Fiber optic,Mailed check,106.36,6074.17,Yes
CUST101146,Male,0,20,Month-to-month,Fiber optic,Credit card,57.15,1180.22,Yes
CUST101147,Female,0,9,Month-to-month,Fiber optic,Mailed check,40.89,385.37,No
CUST101148,Male,0,32,Two year,DSL,Electronic check,97.51,3124.01,Yes
CUST101149,Male,1,4,Month-to-month,DSL,Mailed check,63.31,279.3,Yes
CUST101150,Male,0,50,One year,DSL,Bank transfer,39.2,1990.24,No
CUST101151,Male,0,5,One year,Fiber optic,Bank transfer,110.44,571.26,No
CUST101152,Female,0,20,Month-to-month,Fiber optic,Bank transfer,39.81,780.16,No
CUST101153,Female,1,37,Month-to-month,Fiber optic,Electronic check,22.58,827.35,Yes
CUST101154,Female,0,22,Month-to-month,Fiber optic,Mailed check,22.03,484.63,No
CUST101155,Male,0,58,Month-to-month,Fiber optic,Electronic check,82.23,4769.12,Yes
CUST101156,Female,0,68,Month-to-month,Fiber optic,Credit card,86.17,5886.7,Yes
CUST101157,Male,0,44,Month-to-month,No,Credit card,51.1,2229.68,Yes
CUST101158,Female,0,34,Two year,DSL,Credit card,52.0,1800.9,Yes
CUST101159,Female,0,42,Two year,Fiber optic,Credit card,53.95,2264.47,Yes
CUST101160,Female,0,9,Month-to-month,DSL,Bank transfer,88.02,793.88,No
CUST101161,Male,0,7,Month-to-month,Fiber optic,Mailed check,25.81,197.62,Yes
CUST101162,Female,0,68,Month-to-month,Fiber optic,Bank transfer,112.91,7672.99,Yes
CUST101163,Female,1,19,One year,No,Mailed check,42.25,844.66,No
CUST101164,Male,0,31,One year,DSL,Mailed check,119.97,3705.05,Yes
CUST101165,Female,1,35,Month-to-month,No,Electronic check,37.15,1311.36,No
CUST101166,Male,0,57,Month-to-month,DSL,Credit card,97.15,5577.01,Yes
CUST101167,Female,0,61,One year,Fiber optic,Mailed check,42.34,2605.85,No
CUST101168,Male,0,31,One year,DSL,Credit card,28.08,870.94,Yes
CUST101169,Male,0,53,Month-to-month,No,Credit card,107.49,5706.42,No
CUST101170,Female,0,32,One year,Fiber optic,Credit card,105.88,3417.63,No
CUST101171,Male,0,66,Month-to-month,Fiber optic,Bank transfer,60.36,4031.89,No
CUST101172,Male,0,59,Month-to-month,Fiber optic,Credit card,90.24,5366.68,No
CUST101173,Male,1,10,One year,DSL,Mailed check,75.71,761.07,No
CUST101174,Male,0,2,One year,DSL,Bank transfer,105.3,260.47,Yes
CUST101175,Male,1,66,Month-to-month,No,Credit card,51.51,3379.91,No
CUST101176,Male,0,60,Two year,DSL,Electronic check,72.37,4324.13,No
CUST101177,Female,0,17,Month-to-month,DSL,Credit card,68.54,1202.85,No
CUST101178,Male,0,16,One year,Fiber optic,Credit card,55.39,880.2,Yes
CUST101179,Male,0,16,Month-to-month,Fiber optic,Bank transfer,109.15,1730.65,Yes
CUST101180,Female,0,46,Two year,DSL,Mailed check,36.59,1679.74,No
CUST101181,Female,0,39,Two year,DSL,Credit card,34.95,1372.88,Yes
CUST101182,Female,0,31,Month-to-month,DSL,Bank transfer,77.69,2439.53,Yes
CUST101183,Female,0,1,Two year,Fiber optic,Bank transfer,85.75,109.45,Yes
CUST101184,Female,0,11,One year,No,Mailed check,39.46,430.69,No
CUST101185,Female,1,4,One year,No,Bank transfer,59.07,251.51,No
CUST101186,Female,1,71,Month-to-month,Fiber optic,Mailed check,114.66,8185.69,Yes
CUST101187,Male,0,26,One year,DSL,Electronic check,44.66,1198.21,Yes
CUST101188,Male,0,50,Two year,No,Credit card,86.84,4344.62,Yes
CUST101189,Female,0,12,Month-to-month,Fiber optic,Bank transfer,94.01,1176.88,Yes
CUST101190,Male,0,65,Two year,DSL,Electronic check,64.81,4242.25,No
CUST101191,Male,1,47,Month-to-month,No,Bank transfer,113.75,5330.62,No
CUST101192,Male,0,53,Month-to-month,Fiber optic,Bank transfer,93.67,4946.97,Yes
CUST101193,Female,0,71,Month-to-month,Fiber optic,Electronic check,65.79,4662.88,No
CUST101194,Female,0,2,Month-to-month,Fiber optic,Bank transfer,76.93,184.81,No
CUST101195,Male,0,24,One year,DSL,Bank transfer,89.26,2135.1,Yes
CUST101196,Female,0,4,Month-to-month,DSL,Electronic check,79.22,332.68,Yes
CUST101197,Male,1,19,Two year,Fiber optic,Bank transfer,107.87,2036.06,No
CUST101198,Male,0,26,Month-to-month,DSL,Mailed check,55.69,1492.4,Yes
CUST101199,Male,0,40,Month-to-month,Fiber optic,Bank transfer,49.99,2003.68,No
CUST101200,Male,1,50,Month-to-month,Fiber optic,Credit card,41.38,2112.57,Yes
CUST101201,Female,0,43,Month-to-month,Fiber optic,Bank transfer,23.78,1068.68,No
CUST101202,Female,0,67,Two year,Fiber optic,Credit card,24.3,1608.53,No
CUST101203,Female,0,12,One year,Fiber optic,Credit card,107.01,1296.61,No
CUST101204,Male,0,67,One year,Fiber optic,Bank transfer,87.84,5867.01,No
CUST101205,Female,1,27,Month-to-month,Fiber optic,Electronic check,86.05,2366.96,No
CUST101206,Male,0,54,Month-to-month,DSL,Mailed check,81.46,4415.13,No
CUST101207,Female,1,66,Month-to-month,DSL,Mailed check,104.92,6909.97,Yes
CUST101208,Male,0,49,Month-to-month,DSL,Bank transfer,68.03,3321.19,Yes
CUST101209,Male,1,16,Month-to-month,DSL,Electronic check,107.04,1719.49,No
CUST101210,Male,0,2,One year,DSL,Electronic check,55.94,157.7,No
CUST101211,Female,1,60,Month-to-month,DSL,Mailed check,112.67,6788.7,Yes
CUST101212,Female,0,54,One year,Fiber optic,Electronic check,89.87,4893.71,Yes
CUST101213,Female,1,30,Month-to-month,No,Bank transfer,45.72,1377.25,No
CUST101214,Female,0,38,Month-to-month,DSL,Bank transfer,76.41,2886.6,Yes
CUST101215,Male,0,28,One year,Fiber optic,Electronic check,73.3,2100.6,No
CUST101216,Female,1,25,Month-to-month,Fiber optic,Bank transfer,33.79,825.95,No
CUST101217,Female,0,10,Two year,DSL,Credit card,79.12,837.54,No
CUST101218,Male,1,60,One year,No,Mailed check,51.48,3094.61,Yes
CUST101219,Male,0,42,Month-to-month,Fiber optic,Bank transfer,25.23,1040.37,Yes
CUST101220,Male,0,40,Two year,Fiber optic,Electronic check,114.87,4623.04,Yes
CUST101221,Female,0,42,Month-to-month,Fiber optic,Mailed check,84.15,3582.94,Yes
CUST101222,Male,0,47,Month-to-month,DSL,Bank transfer,107.69,5109.02,No
CUST101223,Male,0,37,One year,Fiber optic,Mailed check,87.61,3232.84,No
CUST101224,Male,0,22,Month-to-month,DSL,Electronic check,55.7,1218.09,Yes
CUST101225,Female,0,57,One year,Fiber optic,Credit card,71.27,4081.98,Yes
CUST101226,Male,0,27,One year,Fiber optic,Credit card,87.57,2389.0,Yes
CUST101227,Female,0,41,Two year,Fiber optic,Bank transfer,116.03,4788.99,No
CUST101228,Female,0,34,Month-to-month,DSL,Credit card,45.37,1535.25,Yes
CUST101229,Male,0,32,Month-to-month,Fiber optic,Bank transfer,107.5,3487.13,No
CUST101230,Male,0,66,One year,Fiber optic,Mailed check,112.41,7443.77,No
CUST101231,Female,0,12,Month-to-month,Fiber optic,Bank transfer,87.04,1083.77,Yes
CUST101232,Male,1,40,Month-to-month,Fiber optic,Bank transfer,113.13,4543.0,No
CUST101233,Male,1,10,Month-to-month,Fiber optic,Bank transfer,59.79,606.9,Yes
CUST101234,Female,0,48,Month-to-month,No,Credit card,115.3,5582.8,No
CUST101235,Female,0,20,Month-to-month,Fiber optic,Bank transfer,90.28,1826.35,Yes
CUST101236,Male,1,39,Two year,Fiber optic,Electronic check,24.2,984.48,No
CUST101237,Female,0,60,Two year,Fiber optic,Bank transfer,110.69,6688.13,Yes
CUST101238,Male,0,66,Month-to-month,Fiber optic,Mailed check,68.45,4544.97,No
CUST101239,Male,0,65,Month-to-month,DSL,Electronic check,66.03,4310.38,Yes
CUST101240,Male,0,51,Month-to-month,Fiber optic,Mailed check,76.65,3889.4,No
CUST101241,Female,0,36,Two year,Fiber optic,Mailed check,34.94,1240.64,Yes
CUST101242,Male,0,24,Month-to-month,DSL,Mailed check,66.92,1600.14,No
CUST101243,Male,1,27,One year,Fiber optic,Electronic check,103.11,2776.99,No
CUST101244,Male,1,2,Month-to-month,Fiber optic,Electronic check,21.55,40.93,Yes
CUST101245,Female,0,31,One year,Fiber optic,Credit card,47.29,1467.34,No
CUST101246,Female,0,57,Month-to-month,Fiber optic,Electronic check,20.25,1159.45,No
CUST101247,Female,1,66,One year,DSL,Bank transfer,61.57,4073.06,Yes
CUST101248,Female,0,29,Month-to-month,DSL,Mailed check,92.83,2678.99,No
CUST101249,Female,0,15,One year,Fiber optic,Credit card,99.88,1481.17,No
CUST101250,Male,0,12,Month-to-month,DSL,Electronic check,114.52,1401.42,No
CUST101251,Female,1,28,One year,DSL,Mailed check,80.85,2281.41,Yes
CUST101252,Female,0,24,Two year,No,Electronic check,45.46,1102.13,No
CUST101253,Female,1,21,Month-to-month,DSL,Credit card,112.41,2385.02,No
CUST101254,Male,1,10,Two year,No,Electronic check,97.53,1013.24,Yes
CUST101255,Female,0,18,Month-to-month,No,Electronic check,77.44,1403.86,No
CUST101256,Female,0,14,Month-to-month,DSL,Mailed check,89.56,1278.72,Yes
CUST101257,Male,0,34,Month-to-month,DSL,Bank transfer,112.43,3869.37,Yes
CUST101258,Female,0,58,Month-to-month,Fiber optic,Electronic check,91.24,5330.69,No
CUST101259,Male,0,22,One year,Fiber optic,Credit card,56.84,1260.3,No
CUST101260,Male,0,70,One year,DSL,Electronic check,91.3,6416.13,No
CUST101261,Male,0,36,Month-to-month,Fiber optic,Electronic check,24.03,857.47,Yes
CUST101262,Male,1,45,Month-to-month,DSL,Bank transfer,58.64,2658.04,Yes
CUST101263,Male,0,36,One year,No,Mailed check,60.63,2231.37,Yes
CUST101264,Female,0,22,Two year,DSL,Credit card,36.68,823.24,No
CUST101265,Male,0,61,Month-to-month,DSL,Mailed check,22.31,1405.84,No
CUST101266,Male,0,56,Two year,DSL,Mailed check,33.34,1875.55,No
CUST101267,Female,0,33,Month-to-month,No,Mailed check,85.46,2870.1,Yes
CUST101268,Male,0,45,Month-to-month,Fiber optic,Electronic check,100.23,4530.9,No
CUST101269,Female,0,36,One year,Fiber optic,Bank transfer,118.82,4260.48,No
CUST101270,Female,0,20,Month-to-month,Fiber optic,Electronic check,54.64,1113.87,No
CUST101271,Female,0,18,Month-to-month,DSL,Credit card,79.94,1438.14,Yes
CUST101272,Male,0,38,Month-to-month,DSL,Bank transfer,113.71,4303.25,No
CUST101273,Male,0,67,One year,Fiber optic,Mailed check,36.7,2496.36,Yes
CUST101274,Male,1,23,One year,Fiber optic,Bank transfer,91.76,2109.78,Yes
CUST101275,Female,0,16,Month-to-month,Fiber optic,Credit card,95.5,1563.76,Yes
CUST101276,Male,0,59,Month-to-month,DSL,Electronic check,28.9,1705.28,Yes
CUST101277,Male,0,69,Month-to-month,No,Electronic check,106.12,7315.88,Yes
CUST101278,Male,0,68,Month-to-month,DSL,Mailed check,101.31,6937.26,Yes
CUST101279,Female,0,21,Month-to-month,No,Electronic check,23.34,495.46,Yes
CUST101280,Female,0,70,One year,DSL,Electronic check,29.11,2059.8,No
CUST101281,Male,0,12,Month-to-month,Fiber optic,Credit card,24.91,321.62,Yes
CUST101282,Male,0,16,Month-to-month,DSL,Bank transfer,53.47,874.75,No
CUST101283,Male,0,14,Month-to-month,Fiber optic,Electronic check,70.93,1037.05,Yes
CUST101284,Male,0,61,Month-to-month,Fiber optic,Credit card,73.23,4494.24,No
CUST101285,Female,0,71,Two year,Fiber optic,Credit card,46.77,3328.93,No
CUST101286,Female,1,46,Month-to-month,Fiber optic,Mailed check,111.16,5153.73,Yes
CUST101287,Female,0,32,Month-to-month,Fiber optic,Credit card,56.83,1811.23,No
CUST101288,Female,0,15,Month-to-month,Fiber optic,Mailed check,24.56,386.5,Yes
CUST101289,Male,0,44,Month-to-month,Fiber optic,Electronic check,50.02,2247.42,No
CUST101290,Male,0,17,Month-to-month,DSL,Mailed check,73.11,1266.65,No
CUST101291,Male,0,41,Month-to-month,Fiber optic,Credit card,60.82,2530.81,Yes
CUST101292,Female,0,54,Month-to-month,Fiber optic,Bank transfer,47.38,2584.27,Yes
CUST101293,Male,0,44,Month-to-month,Fiber optic,Bank transfer,33.13,1496.48,Yes
CUST101294,Female,0,5,Month-to-month,Fiber optic,Electronic check,101.92,555.71,Yes
CUST101295,Female,0,27,Month-to-month,DSL,Electronic check,119.61,3228.57,No
CUST101296,Male,0,43,Two year,DSL,Bank transfer,52.95,2268.73,No
CUST101297,Male,0,31,Month-to-month,DSL,Mailed check,58.16,1816.84,Yes
CUST101298,Male,0,17,Month-to-month,DSL,Electronic check,81.8,1419.73,Yes
CUST101299,Female,0,54,Month-to-month,Fiber optic,Credit card,91.84,4955.26,Yes
CUST101300,Male,1,62,Month-to-month,Fiber optic,Electronic check,59.2,3650.69,Yes
CUST101301,Female,0,32,One year,No,Mailed check,110.49,3539.69,No
CUST101302,Male,0,40,Month-to-month,Fiber optic,Electronic check,76.0,3087.82,Yes
CUST101303,Female,0,13,One year,DSL,Credit card,65.04,874.17,No
CUST101304,Female,1,35,Month-to-month,No,Credit card,84.67,2971.54,Yes
CUST101305,Male,0,5,Month-to-month,No,Credit card,115.28,569.88,Yes
CUST101306,Female,0,29,One year,Fiber optic,Mailed check,99.46,2889.27,No
CUST101307,Female,0,70,Month-to-month,Fiber optic,Mailed check,24.0,1671.89,Yes
CUST101308,Male,0,25,Month-to-month,No,Credit card,53.23,1318.19,Yes
CUST101309,Female,0,22,Month-to-month,Fiber optic,Credit card,67.05,1518.57,No
CUST101310,Male,0,66,One year,No,Mailed check,51.45,3445.54,No
CUST101311,Female,1,45,Month-to-month,DSL,Mailed check,90.02,4042.39,Yes
CUST101312,Male,0,69,Two year,DSL,Mailed check,102.63,7065.29,No
CUST101313,Male,0,72,Month-to-month,Fiber optic,Bank transfer,93.13,6708.44,No
CUST101314,Female,1,1,Two year,Fiber optic,Mailed check,118.93,131.25,Yes
CUST101315,Female,0,44,Month-to-month,Fiber optic,Credit card,47.25,2073.34,Yes
CUST101316,Female,0,39,One year,No,Bank transfer,107.5,4193.6,Yes
CUST101317,Female,0,54,Month-to-month,Fiber optic,Mailed check,96.66,5213.7,Yes
CUST101318,Female,0,29,Two year,DSL,Credit card,56.22,1664.58,No
CUST101319,Male,0,54,Month-to-month,Fiber optic,Electronic check,93.41,5074.02,No
CUST101320,Female,1,16,Month-to-month,Fiber optic,Bank transfer,30.41,511.01,No
CUST101321,Male,0,20,Month-to-month,DSL,Credit card,98.93,1985.71,Yes
CUST101322,Male,0,46,Month-to-month,Fiber optic,Electronic check,73.23,3412.21,Yes
CUST101323,Female,0,67,Month-to-month,Fiber optic,Credit card,49.23,3346.28,No
CUST101324,Male,1,65,Two year,Fiber optic,Mailed check,85.58,5554.85,Yes
CUST101325,Male,1,58,Two year,Fiber optic,Mailed check,84.16,4876.89,No
CUST101326,Male,1,53,Month-to-month,DSL,Electronic check,40.95,2187.14,No
CUST101327,Male,0,1,Two year,No,Mailed check,23.04,9.43,No
CUST101328,Female,0,66,Month-to-month,Fiber optic,Credit card,63.36,4192.31,Yes
CUST101329,Male,0,29,Month-to-month,Fiber optic,Electronic check,76.95,2252.28,Yes
CUST101330,Female,0,70,One year,DSL,Credit card,107.66,7552.75,No
CUST101331,Female,0,8,One year,Fiber optic,Credit card,112.82,905.72,No
CUST101332,Male,0,29,Two year,DSL,Credit card,72.88,2131.49,No
CUST101333,Female,0,51,Month-to-month,DSL,Mailed check,95.38,4911.5,Yes
CUST101334,Female,0,33,One year,Fiber optic,Mailed check,63.93,2104.11,No
CUST101335,Female,0,3,Month-to-month,DSL,Credit card,94.61,309.67,No
CUST101336,Male,0,60,Month-to-month,Fiber optic,Bank transfer,40.48,2411.84,Yes
CUST101337,Female,0,35,Month-to-month,DSL,Credit card,57.11,1983.5,No
CUST101338,Female,0,69,Two year,Fiber optic,Credit card,83.42,5774.61,No
CUST101339,Female,0,20,One year,DSL,Electronic check,21.82,423.75,Yes
